words,fft_0.00Hz,fft_10.67Hz,fft_21.33Hz,fft_32.00Hz,fft_42.67Hz,fft_53.33Hz,fft_64.00Hz,fft_74.67Hz,fft_85.33Hz,fft_96.00Hz,fft_106.67Hz,fft_117.33Hz,fft_-128.00Hz,fft_-117.33Hz,fft_-106.67Hz,fft_-96.00Hz,fft_-85.33Hz,fft_-74.67Hz,fft_-64.00Hz,fft_-53.33Hz,fft_-42.67Hz,fft_-32.00Hz,fft_-21.33Hz,fft_-10.67Hz
foo,(-5567.87109375+0j),(-488.2292314458207+3404.0438052331724j),(-362.70087631512195+144.449225487276j),(-275.5904115861769+1473.807514666933j),(-204.10156249999997-115.86472687350398j),(-659.8547540468862+1528.9774053772962j),(1005.37109375+421.875j),(-112.51728242167684-15.485224004432439j),(137.6953125+82.03560953817436j),(-177.53458841382337+154.4715771669334j),(149.81025131512206+10.824212012723933j),(-219.86748208561627+110.61580961490142j),(248.53515624999994-7.105427357601002e-15j),(-219.86748208561636-110.61580961490154j),(149.81025131512195-10.824212012723976j),(-177.53458841382323-154.47157716693323j),(137.6953125-82.03560953817436j),(-112.51728242167661+15.485224004432482j),(1005.37109375-421.87499999999994j),(-659.8547540468861-1528.9774053772962j),(-204.1015625+115.864726873504j),(-275.5904115861768-1473.807514666933j),(-362.70087631512195-144.449225487276j),(-488.2292314458206-3404.043805233173j)
foo,(-2674.31640625+0j),(204.88304242239178+1432.330453225167j),(-720.0604350797187-298.28323589857655j),(-54.08440474868962+817.1146452582186j),(-1925.29296875-946.3695574558465j),(-2589.464636537393+4752.576247322315j),(4488.76953125+3483.3984375j),(2248.5010852791556-1557.8697677450723j),(722.65625+228.34654201347502j),(1438.8500297486894-695.5806672417809j),(4.7284038297189-628.9628578514239j),(298.1898838358454+230.08115579255445j),(626.4648437499998+1.1368683772161603e-13j),(298.1898838358454-230.08115579255463j),(4.728403829718673+628.9628578514236j),(1438.8500297486894+695.5806672417812j),(722.65625-228.34654201347502j),(2248.501085279155+1557.8697677450725j),(4488.76953125-3483.3984375j),(-2589.464636537392-4752.576247322314j),(-1925.2929687499998+946.3695574558463j),(-54.084404748689195-817.1146452582186j),(-720.0604350797187+298.28323589857644j),(204.88304242239155-1432.3304532251673j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(957.03125+0j),(-83.57832449912098-264.6429291610961j),(874.2082725819657+155.48436366616897j),(-199.02576341986492-585.787809656226j),(1703.369140625+1581.934099393352j),(3601.263620437484-4022.4623056399605j),(-3864.2578125-4344.7265625j),(-2439.4694455849285+1453.6068307275764j),(-486.572265625-498.55661672942045j),(-1383.9820490801346+460.11062784377344j),(-209.16921008196573-110.07420741616897j),(-1100.6767878534342+98.15512197136695j),(-203.12499999999966-1.1368683772161603e-13j),(-1100.676787853434-98.15512197136667j),(-209.16921008196573+110.0742074161688j),(-1383.9820490801349-460.11062784377356j),(-486.572265625+498.55661672942045j),(-2439.4694455849285-1453.6068307275762j),(-3864.2578125+4344.7265625j),(3601.2636204374835+4022.46230563996j),(1703.3691406249995-1581.934099393352j),(-199.02576341986543+585.787809656226j),(874.2082725819657-155.4843636661688j),(-83.57832449912087+264.6429291610961j)
foo,(-3135.25390625+0j),(-272.6071043898231+2230.6625104885343j),(708.5726567346594+119.4419575437903j),(-139.11860383076225+146.51793064632488j),(1148.4375+648.6733249049457j),(2045.2432381416322-2806.2179437590685j),(-3333.0078125-3292.48046875j),(-2231.1252684223127+1593.391804246947j),(-419.43359375-498.9794806961121j),(-1381.3892086692376+588.9007431463244j),(-183.67031298465963-517.3911762937901j),(-1697.760865329496+212.88869998251835j),(-60.05859375-5.684341886080802e-14j),(-1697.760865329496-212.8886999825183j),(-183.67031298465952+517.3911762937902j),(-1381.3892086692379-588.9007431463248j),(-419.43359375+498.9794806961121j),(-2231.125268422313-1593.391804246947j),(-3333.0078124999995+3292.4804687499995j),(2045.243238141632+2806.2179437590685j),(1148.4375-648.6733249049457j),(-139.11860383076225-146.51793064632494j),(708.5726567346595-119.44195754379018j),(-272.607104389823-2230.662510488534j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(285.15625+0j),(-1451.9900578772958-162.98503913726688j),(559.333204894092-136.67522076309956j),(-1908.742699259274-1083.0266952966365j),(911.1328124999999+257.1012917485052j),(-2603.4045334180614-4757.836023604095j),(-5905.2734375+2573.2421875j),(441.8704981418622+2611.050747783659j),(-817.87109375+418.6353270247042j),(-91.25730074072612+729.4733047033626j),(-652.5949236440929+24.85881451309956j),(-386.47590684650504+277.6985019749786j),(-474.60937499999983-2.842170943040401e-14j),(-386.4759068465054-277.69850197497817j),(-652.5949236440921-24.858814513099503j),(-91.25730074072601-729.4733047033633j),(-817.87109375-418.6353270247042j),(441.8704981418623-2611.050747783659j),(-5905.273437499999-2573.2421875j),(-2603.4045334180614+4757.836023604095j),(911.1328125-257.1012917485052j),(-1908.7426992592736+1083.0266952966363j),(559.3332048940921+136.6752207630995j),(-1451.9900578772958+162.98503913726694j)
foo,(-3623.046875+0j),(-1124.3166433443548+2398.4442280314934j),(571.4316268353343-266.73104822081166j),(-1517.2099405358636+5.770243801368451j),(942.87109375-316.30224708533206j),(-2774.9947392433833-3291.9388934982817j),(-4231.4453125+2240.234375j),(69.6576428017604+1832.3189716394725j),(-888.18359375+389.03484935629075j),(-482.79005946413645+753.8171188013683j),(-626.1191268353343+438.60604822081154j),(-170.34626021402278+594.4988628937392j),(85.93750000000006+2.842170943040401e-14j),(-170.34626021402278-594.4988628937391j),(-626.1191268353346-438.60604822081143j),(-482.79005946413656-753.8171188013683j),(-888.18359375-389.03484935629075j),(69.65764280176029-1832.3189716394722j),(-4231.4453125-2240.234375j),(-2774.9947392433833+3291.9388934982817j),(942.87109375+316.30224708533206j),(-1517.2099405358633-5.770243801368565j),(571.4316268353346+266.73104822081143j),(-1124.3166433443548-2398.4442280314934j)
foo,(-5054.19921875+0j),(-408.41375036165584+3160.260005737478j),(-69.26800323615316+44.01165106212636j),(-371.906671619241+1098.9537173764604j),(302.001953125+251.60406018151414j),(404.0826008428918-196.12468176905747j),(-975.09765625-1114.2578125j),(-1070.879548127321+1000.2965157219786j),(156.982421875-147.5795243753755j),(-793.1323908807587+266.9224673764604j),(26.299253236153106-84.53899481212636j),(-786.1174273539153+141.573183246442j),(119.62890625000001-2.842170943040401e-14j),(-786.1174273539151-141.57318324644189j),(26.299253236153106+84.5389948121263j),(-793.132390880759-266.92246737646065j),(156.982421875+147.5795243753755j),(-1070.879548127321-1000.2965157219787j),(-975.09765625+1114.2578125j),(404.0826008428918+196.12468176905736j),(302.001953125-251.60406018151411j),(-371.90667161924114-1098.9537173764604j),(-69.2680032361531-44.011651062126305j),(-408.4137503616558-3160.260005737478j)
foo,(-341.796875+0j),(758.2773327735463+345.49815911713597j),(197.509765625+264.28997918226287j),(1229.2979828900943+228.37261073300124j),(675.537109375+734.5147101433446j),(4584.818612879341-866.2747754536672j),(-884.27734375-5998.53515625j),(-3140.7014235537345+866.7802814011336j),(675.537109375-734.5147101433447j),(-1598.4386078900939-227.68207676699888j),(197.509765625-264.2899791822624j),(-1311.7695220991534-343.61158523766494j),(-338.8671874999999+0j),(-1311.7695220991536+343.61158523766477j),(197.509765625+264.28997918226275j),(-1598.4386078900936+227.68207676699865j),(675.537109375+734.5147101433447j),(-3140.701423553734-866.7802814011333j),(-884.27734375+5998.53515625j),(4584.81861287934+866.2747754536674j),(675.5371093749999-734.5147101433446j),(1229.2979828900939-228.3726107330013j),(197.509765625-264.28997918226275j),(758.2773327735465-345.49815911713597j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-711.9140625+0j),(-1292.1602941238457+64.35166831997344j),(-581.298828125-279.5130819831613j),(-1793.2628266400939-108.05317051699853j),(-897.216796875-709.1428721418474j),(-5108.552839029042+451.0045278434952j),(-97.16796875+5998.53515625j),(2616.967197404034-450.49902189602903j),(-897.216796875+709.1428721418474j),(1034.4737641400939+108.74370448300112j),(-581.298828125+279.51308198316065j),(777.8865607488542-62.46509444050241j),(-708.984375+5.684341886080802e-14j),(777.8865607488542+62.46509444050219j),(-581.298828125-279.5130819831611j),(1034.4737641400939-108.74370448300132j),(-897.216796875-709.1428721418474j),(2616.9671974040334+450.49902189602915j),(-97.16796875000003-5998.53515625j),(-5108.552839029042-451.00452784349534j),(-897.216796875+709.1428721418474j),(-1793.2628266400939+108.05317051699888j),(-581.298828125+279.5130819831611j),(-1292.1602941238457-64.35166831997336j)
baz,(-4134.765625+0j),(-1034.7021027953017+2302.652021709526j),(-529.250828782561-366.4960000258261j),(-1474.9620917056623+797.6499081674327j),(-549.8046875-943.8323736556968j),(-4493.614018653719+719.866811157811j),(-37.109375+4616.2109375j),(1565.0755362547568-14.444638327209532j),(-409.66796875+687.5768098405748j),(557.969904205662-2.154779332567024j),(-272.9952649674391+226.35928127582565j),(330.42808519426353-633.9349663054537j),(-1367.1875+1.1368683772161603e-13j),(330.4280851942634+633.9349663054538j),(-272.995264967439-226.35928127582588j),(557.9699042056621+2.1547793325667044j),(-409.66796875-687.5768098405748j),(1565.0755362547568+14.444638327209624j),(-37.109374999999915-4616.2109375j),(-4493.614018653718-719.8668111578107j),(-549.8046875+943.8323736556966j),(-1474.9620917056623-797.6499081674328j),(-529.250828782561+366.4960000258259j),(-1034.702102795302-2302.6520217095253j)
baz,(-4954.1015625+0j),(-703.5082320608896+3052.0300970494295j),(-114.38864706661684+90.47225931586814j),(-544.6898534636367+1041.6428858325003j),(383.30078125-109.09890340643807j),(-764.2524962958943-617.2515569814127j),(-1430.6640625+114.2578125j),(-551.5158508889863+1040.4031922364213j),(-101.07421875-83.72706540494084j),(-746.3257715363633+346.33038583250016j),(-116.08010293338327+117.53555318413184j),(-559.82498325423+151.2112853315954j),(-28.32031249999997+7.105427357601002e-15j),(-559.8249832542299-151.2112853315952j),(-116.08010293338324-117.53555318413186j),(-746.3257715363632-346.3303858325005j),(-101.07421875+83.72706540494084j),(-551.5158508889864-1040.4031922364215j),(-1430.6640625-114.25781249999999j),(-764.2524962958943+617.2515569814127j),(383.30078125+109.09890340643807j),(-544.6898534636366-1041.6428858325003j),(-114.38864706661676-90.47225931586814j),(-703.5082320608897-3052.030097049429j)
baz,(-447.265625+0j),(-1166.558793770858+443.22297990270135j),(782.3869021994833+490.2956796010494j),(-419.52416957403716-801.4167554639473j),(1461.669921875-32.56052543525476j),(-228.12032236552415-5103.874343681558j),(-5779.296875-985.3515625j),(-1382.5969121823773+2174.680396456196j),(-1206.787109375-350.5542283873533j),(-1509.186767925963+830.4191820360521j),(-894.6915896994833+172.3019766489508j),(-1080.1458466812403+793.5744897649465j),(148.4375-7.105427357601002e-15j),(-1080.1458466812403-793.574489764947j),(-894.6915896994833-172.30197664895073j),(-1509.1867679259628-830.4191820360522j),(-1206.787109375+350.5542283873533j),(-1382.5969121823773-2174.6803964561964j),(-5779.296875+985.3515624999998j),(-228.12032236552432+5103.874343681558j),(1461.669921875+32.56052543525477j),(-419.52416957403733+801.4167554639471j),(782.3869021994833-490.2956796010493j),(-1166.558793770858-443.2229799027011j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-4436.5234375+0j),(-0.19426867749871235+2536.1183539326516j),(-870.4071936313667-19.222029303143017j),(-69.68005904931363+1620.7900354362364j),(-1289.794921875-125.59059810741132j),(-821.584421237458+4440.226970733334j),(4257.8125+1462.890625j),(1106.7406712374582-1403.4599240421308j),(612.060546875+50.320812036302826j),(659.5238090493135-379.20996456376304j),(192.67281863136668-195.1334394468571j),(285.3505186774988+379.8052487081163j),(952.1484374999998+2.842170943040401e-14j),(285.3505186774985-379.80524870811655j),(192.6728186313669+195.13343944685704j),(659.5238090493136+379.20996456376315j),(612.060546875-50.320812036302826j),(1106.7406712374582+1403.4599240421308j),(4257.8125-1462.890625j),(-821.5844212374581-4440.226970733334j),(-1289.7949218749998+125.5905981074113j),(-69.68005904931343-1620.7900354362364j),(-870.4071936313669+19.22202930314296j),(-0.19426867749882604-2536.1183539326516j)
baz,(-5454.58984375+0j),(-771.6995525163088+3294.6930609649326j),(-305.352908889971+110.77660623577879j),(-535.0489583174341+1213.8200318415911j),(-78.12500000000001-384.80620968937455j),(-1466.3901044209529+535.0995239891841j),(-203.125+913.57421875j),(-236.40679752815106+375.9744872167428j),(-159.1796875+232.5751816803912j),(-294.0526041825659+224.5622193415913j),(-80.38927861002901+27.895268764221157j),(-396.5972955345869-57.900652262626124j),(-293.45703125+2.842170943040401e-14j),(-396.5972955345869+57.90065226262607j),(-80.38927861002897-27.8952687642212j),(-294.0526041825659-224.56221934159157j),(-159.1796875-232.5751816803912j),(-236.40679752815132-375.9744872167427j),(-203.125-913.57421875j),(-1466.3901044209529-535.099523989184j),(-78.12500000000003+384.80620968937455j),(-535.0489583174342-1213.8200318415911j),(-305.35290888997105-110.7766062357788j),(-771.6995525163089-3294.693060964932j)
baz,(-1544.43359375+0j),(-1298.186850129648+882.7350978180596j),(192.89540842141014-221.03724443563442j),(-1284.986407496635-358.04198530155736j),(502.4414062499999-1699.9131461003142j),(-5532.784535145318-2942.9184923495j),(-3783.69140625+4987.3046875j),(1105.8006526617683+1352.6799791759722j),(-1055.17578125+1053.7770049955182j),(177.56453249663463+603.8720771984426j),(-532.7391584214104+986.662244435634j),(832.5926076131982-203.87899870741217j),(-1103.02734375+1.1368683772161603e-13j),(832.5926076131975+203.87899870741268j),(-532.7391584214104-986.662244435634j),(177.5645324966348-603.8720771984429j),(-1055.17578125-1053.7770049955182j),(1105.8006526617685-1352.6799791759718j),(-3783.69140625-4987.3046875j),(-5532.784535145318+2942.9184923494995j),(502.44140625000006+1699.913146100314j),(-1284.9864074966347+358.0419853015571j),(192.8954084214103+221.03724443563397j),(-1298.186850129648-882.7350978180596j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-979.98046875+0j),(1258.3033938922515+1055.6291079566645j),(647.4596790097307+245.31092236938684j),(1471.7277920667457-17.57451343648654j),(-1278.076171875+1005.1476488259816j),(4354.416515711632+4145.181249255807j),(4704.1015625-3930.17578125j),(-713.0900623815338-1525.3321870645716j),(1346.923828125-1052.5084130954433j),(-607.4699795667453-807.6135759364861j),(600.0989147402693+153.12657763061338j),(233.18265277764885+29.85348177704327j),(933.1054687499998-5.684341886080802e-14j),(233.18265277764954-29.853481777043942j),(600.0989147402693-153.12657763061338j),(-607.4699795667452+807.6135759364864j),(1346.923828125+1052.5084130954433j),(-713.0900623815338+1525.3321870645714j),(4704.1015625+3930.17578125j),(4354.416515711633-4145.181249255807j),(-1278.0761718749998-1005.1476488259816j),(1471.727792066746+17.574513436486757j),(647.4596790097307-245.31092236938662j),(1258.3033938922515-1055.6291079566645j)
baz,(-4190.4296875+0j),(583.8263564853028+2989.4281392589173j),(389.68165195883125+409.3217581235042j),(1098.9242477478176+1080.4611575762747j),(-349.60937499999994+643.5989573046462j),(3099.811686105091+3005.2101787170454j),(3324.70703125-3190.91796875j),(-1155.2561937181094-854.5534591564608j),(1024.4140625-378.04038622230865j),(-465.1351852478173-372.66384242372465j),(655.240223041169+177.59230437649626j),(107.36033862771592-73.6597853675762j),(640.625+0j),(107.36033862771575+73.65978536757609j),(655.2402230411687-177.592304376496j),(-465.1351852478174+372.66384242372465j),(1024.4140625+378.04038622230865j),(-1155.2561937181094+854.5534591564608j),(3324.70703125+3190.91796875j),(3099.8116861050908-3005.210178717045j),(-349.609375-643.5989573046462j),(1098.9242477478174-1080.4611575762751j),(389.6816519588312-409.32175812350397j),(583.8263564853028-2989.4281392589173j)
baz,(-5414.55078125+0j),(-702.4641835196376+3244.6710026828478j),(-437.86146901010625+327.158415066618j),(-189.30590078605235+1328.685324802301j),(-482.666015625-265.13570711564597j),(-860.5020391419552+1713.4831149516967j),(1059.08203125+445.3125j),(-308.1577832652317-50.81745007524319j),(164.306640625+259.2156115819633j),(-160.30347421394765-51.19748769769853j),(-95.34165598989364+46.376741183381995j),(-222.62599407317566+133.97156770978825j),(112.79296875+0j),(-222.62599407317555-133.97156770978813j),(-95.34165598989372-46.37674118338202j),(-160.30347421394782+51.197487697698534j),(164.306640625-259.2156115819633j),(-308.15778326523167+50.81745007524318j),(1059.08203125-445.3125j),(-860.502039141955-1713.4831149516967j),(-482.666015625+265.13570711564597j),(-189.30590078605235-1328.685324802301j),(-437.86146901010625-327.158415066618j),(-702.4641835196373-3244.6710026828478j)
baz,(-1876.46484375+0j),(192.8027715237115+778.2088624284041j),(-1065.2858404637032-732.895975645587j),(-528.3740716391003+1172.6856307518658j),(-809.5703125-1562.905220892229j),(-4390.441124733389+2741.0033636782746j),(2708.49609375+5154.296875j),(2831.8007686592764-1166.2015334205398j),(60.05859375+251.18119621482253j),(1192.4365716390998-136.88468174813374j),(246.43818421370338-35.17043060441347j),(760.3688345504011-344.8596779727816j),(-286.62109375+1.1368683772161603e-13j),(760.3688345504013+344.85967797278124j),(246.43818421370327+35.170430604413184j),(1192.4365716391+136.88468174813397j),(60.05859375-251.18119621482253j),(2831.8007686592764+1166.2015334205396j),(2708.49609375-5154.296875j),(-4390.441124733388-2741.0033636782746j),(-809.5703125+1562.905220892229j),(-528.3740716391001-1172.685630751866j),(-1065.2858404637032+732.8959756455868j),(192.80277152371133-778.2088624284041j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
